Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2017,FCA US LLC,CRX,Dodge,Charger AWD,L2LDE5756,0,3.600,CCRXV03.6RNA,Car,292,6,FA-400,A,Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.07,36.6,1,Not eqipped,CCRX10016255,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0330720,0.4379320,386.0323900,0.0122150,,0.0074580,,23.0,MPG,21.8000000,22.2000000,25.8000000,0,,,,56.640,-0.20220,0.023960,23.920,0.01840,0.020140,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Durango AWD,L6WDD0457,0,5.700,GCRXT05.75P0,Truck,360,8,AA-925,A,Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,3.09,23.7,1,Not eqipped,GCRX10039372,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0329210,0.6169990,505.8674200,0.0207650,,0.0128530,,17.5,MPG,17.6000000,16.3000000,20.4000000,,-0.100000,-0.100000,-0.300000,53.680,-0.07640,0.030860,21.040,0.31980,0.024310,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Durango AWD,L6WDD0457,0,5.700,GCRXT05.75P0,Truck,360,8,AA-925,A,Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,3.09,23.7,1,Not eqipped,GCRX10039373,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0136280,0.2682130,288.0600000,0.0128370,,0.0054340,,30.8,MPG,,,,,-1.100000,-1.000000,0.020000,53.680,-0.07640,0.030860,21.040,0.31980,0.024310,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Durango AWD,L6WDD0457,0,5.700,GCRXT05.75P0,Truck,360,8,AA-925,A,Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,3.09,23.7,1,Not eqipped,GCRX10039502,MFR,Yes,GCRX10039372,17.7,5500,23.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,514.0000000,,,,,17.3,MPG,,,,,-0.100000,-0.100000,-0.300000,53.680,-0.07640,0.030860,21.040,0.31980,0.024310,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Durango AWD,L6WDD0457,0,5.700,GCRXT05.75P0,Truck,360,8,AA-925,A,Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,3.09,23.7,1,Not eqipped,GCRX10039503,MFR,Yes,GCRX10039373,17.7,5500,23.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,295.0000000,,,,,30.1,MPG,,,,,-1.100000,-1.000000,0.020000,53.680,-0.07640,0.030860,21.040,0.31980,0.024310,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Durango RWD,L6WDD0453,0,5.700,GCRXT05.75P0,Truck,360,8,AA-900,A,Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,3.09,23.7,1,Not eqipped,GCRX91002978,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0329004,0.6869817,510.2874757,0.0182040,,0.0138580,,17.4,MPG,17.7620624,16.1202042,20.1559980,,2.091999,1.255176,0.559175,52.000,-0.10160,0.029220,13.900,0.25630,0.024470,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Durango RWD,L6WDD0453,0,5.700,GCRXT05.75P0,Truck,360,8,AA-900,A,Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,3.09,23.7,1,Not eqipped,GCRX91002979,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0160009,0.4144500,285.6046689,0.0110225,,0.0070086,,31.1,MPG,,,,,0.912515,1.174687,0.392668,52.000,-0.10160,0.029220,13.900,0.25630,0.024470,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Journey,V0JSD6140,2,3.600,BCRXJ03.6UPA,Both,283,6,AA-300,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,2.06,24.4,1,Not eqipped,BCRX10026815,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,411.0000000,,,,,15.3,MPG,,,,,,,,35.370,0.41230,0.023830,10.480,-0.10100,0.021750,,,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Journey,V0JSD6140,2,3.600,BCRXJ03.6UPA,Both,283,6,AA-300,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,2.06,24.4,1,Not eqipped,BCRX10026816,MFR,Yes,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,251.0000000,,,,,25.1,MPG,,,,,,,,35.370,0.41230,0.023830,10.480,-0.10100,0.021750,,,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,JOURNEY 2WD,L7JSC0243,5,2.400,9CRXV02.4UP0,Car,173,,FA-100,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.69,34.7,1,Not eqipped,9CRX10026813,MFR,Yes,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,381.0000000,,,,,23.3,MPG,,,,,,,,27.990,0.55760,0.016220,10.830,0.12880,0.018110,,,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,JOURNEY 2WD,L7JSC0243,5,2.400,9CRXV02.4UP0,Car,173,,FA-100,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.69,34.7,1,Not eqipped,9CRX10026814,MFR,Yes,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,248.0000000,,,,,35.9,MPG,,,,,,,,27.990,0.55760,0.016220,10.830,0.12880,0.018110,,,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Viper SRT,N6ZDD7639,0,8.400,GCRXV08.45P0,Car,645,10,AM-200,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.55,22.0,1,Not eqipped,GCRX10037484,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0586680,1.9328100,691.2230000,0.0039850,,0.0314140,,12.8,MPG,,,,,-3.800000,-3.300000,-1.800000,39.790,0.39380,0.028690,12.900,0.13410,0.029980,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Viper SRT,N6ZDD7639,0,8.400,GCRXV08.45P0,Car,645,10,AM-200,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.55,22.0,1,Not eqipped,GCRX10037485,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.2718750,3.5360430,693.5405200,0.0386510,,0.0417130,,12.8,MPG,10.8000000,12.5000000,15.8000000,,-1.600000,-0.800000,-0.200000,43.770,0.43320,0.031560,10.650,-0.14240,0.035360,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Viper SRT,N6ZDD7639,0,8.400,GCRXV08.45P0,Car,645,10,AM-200,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.55,22.0,1,Not eqipped,GCRX91002803,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.1231272,4.8471644,353.3384953,0.0396895,,0.0508992,0.0158323,24.7,MPG,,,,,-5.132746,-4.422265,-0.234166,39.790,0.39380,0.028690,12.900,0.13410,0.029980,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Viper SRT,N6ZDD7639,0,8.400,GCRXV08.45P0,Car,645,10,AM-200,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.55,22.0,1,Not eqipped,GCRX91002804,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.1236582,7.4081464,504.7286391,0.0891806,0.0012676,0.0451089,0.0109458,17.3,MPG,11.3461646,20.3147598,,,-7.355246,-5.950491,-1.014940,39.790,0.39380,0.028690,12.900,0.13410,0.029980,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Dodge,Viper SRT,N6ZDD7639,0,8.400,GCRXV08.45P0,Car,645,10,AM-200,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.55,22.0,1,Not eqipped,GCRX91002810,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0901577,2.5660627,620.4886027,0.0155702,0.0003970,0.0438014,0.0024309,14.3,MPG,14.5554887,13.1573325,16.8075810,,-1.432044,-0.726592,0.246879,39.790,0.39380,0.028690,12.900,0.13410,0.029980,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,124 Spider,L7BAA0458,0,1.400,HCRXJ01.45P0,Both,160,4,AM-900,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,2750,3.45,41.6,1,Not eqipped,HCRX91003089,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0304605,1.2921718,258.6946290,0.0297782,,0.0038503,,34.1,MPG,32.7967416,32.5237022,39.0114837,,2.427138,1.347578,-0.254573,28.620,0.24380,0.016900,1.270,0.17570,0.016880,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,124 Spider,L7BAA0458,0,1.400,HCRXJ01.45P0,Both,160,4,AM-900,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,2750,3.45,41.6,1,Not eqipped,HCRX91003090,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0734762,0.9916856,171.1830015,0.0031854,,0.0115518,,51.5,MPG,,,,,2.521717,2.086287,-0.206670,28.620,0.24380,0.016900,1.270,0.17570,0.016880,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,124 Spider,L7BAA2286,0,1.400,HCRXJ01.45P0,Both,160,4,AA-700,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,2750,3.58,29.8,1,Not eqipped,HCRX10040650,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0370740,0.8369260,269.4032700,0.0195570,,0.0034370,,32.8,MPG,30.5000000,31.1000000,38.9000000,,0.520000,0.250000,-0.200000,30.240,0.19690,0.017630,7.849,0.11080,0.016260,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,124 Spider,L7BAA2286,0,1.400,HCRXJ01.45P0,Both,160,4,AA-700,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,2750,3.58,29.8,1,Not eqipped,HCRX10040651,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0276780,0.2084740,166.9160000,0.0017340,,0.0047040,,53.0,MPG,,,,,0.280000,0.120000,-0.100000,30.240,0.19690,0.017630,7.849,0.11080,0.016260,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500,L2FFF2598,0,1.400,CCRXV01.44P1,Car,100,4,AM-100,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2625,2.86,43.2,1,Not eqipped,CCRX10021034,MFR,Yes,CCRX10011998,11.2,2750,40.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,,,38.8,MPG,,,,,,,,23.490,0.24400,0.018440,13.150,0.03450,0.018880,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500,L2FFF2598,0,1.400,CCRXV01.44P1,Car,100,4,AM-100,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2625,2.86,43.2,1,Not eqipped,CCRX10021035,MFR,Yes,CCRX10011999,11.2,2750,40.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,,,53.3,MPG,,,,,,,,23.490,0.24400,0.018440,13.150,0.03450,0.018880,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500,L2FFF2598,0,1.400,CCRXV01.44P1,Car,100,4,AM-100,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2625,2.86,43.2,1,Not eqipped,CCRX10021036,MFR,Yes,CCRX10011998,9.9,2625,40.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,,,40.6,MPG,,,,,,,,23.490,0.24400,0.018440,13.150,0.03450,0.018880,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500,L2FFF2598,0,1.400,CCRXV01.44P1,Car,100,4,AM-100,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2625,2.86,43.2,1,Not eqipped,CCRX10021037,MFR,Yes,CCRX10011999,9.9,2625,40.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,,,56.8,MPG,,,,,,,,23.490,0.24400,0.018440,13.150,0.03450,0.018880,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500,L2FFF8247,1,1.400,CCRXV01.44P1,Car,100,4,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2750,2.76,41.7,1,Not eqipped,CCRX10012522,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0622250,0.4065640,251.0803900,0.0259160,,0.0063870,,35.1,MPG,31.8000000,34.9000000,38.6000000,0,,,,30.310,0.22590,0.017760,2.840,0.27930,0.016340,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500,L2FFF8247,1,1.400,CCRXV01.44P1,Car,100,4,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2750,2.76,41.7,1,Not eqipped,CCRX10012523,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0112980,0.1635780,182.7890000,0.0010600,,,,48.3,MPG,,,,,,,,30.310,0.22590,0.017760,2.840,0.27930,0.016340,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500 Abarth,L2FFF1237,0,1.400,CCRXV01.44P2,Car,160,4,AM-200,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2750,2.92,43.7,1,Not eqipped,CCRX10027532,MFR,Yes,CCRX10018980,11.7,2875,43.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,247.0000000,,,,,36.0,MPG,,,,,,,,33.270,0.09080,0.019860,12.798,-0.06800,0.020860,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500 Abarth,L2FFF1237,0,1.400,CCRXV01.44P2,Car,160,4,AM-200,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2750,2.92,43.7,1,Not eqipped,CCRX10027533,MFR,Yes,CCRX10018979,11.7,2875,43.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,186.0000000,,,,,47.8,MPG,,,,,,,,33.270,0.09080,0.019860,12.798,-0.06800,0.020860,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500 Abarth,L5FFF7653,0,1.400,FCRXJ01.45P0,Both,160,4,AA-400,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,2.35,35.2,1,Not eqipped,FCRX10031373,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0343740,0.8285960,282.6471800,0.0169490,,0.0049270,,31.3,MPG,29.4000000,30.0000000,35.7000000,,-2.820000,-1.750000,-1.110000,34.110,0.15570,0.019840,-7.090,0.10060,0.021920,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500 Abarth,L5FFF7653,0,1.400,FCRXJ01.45P0,Both,160,4,AA-400,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,2.35,35.2,1,Not eqipped,FCRX10031374,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0638060,0.8166060,193.1970000,0.0028770,,,,45.7,MPG,,,,,-1.790000,-1.180000,-0.550000,34.110,0.15570,0.019840,-7.090,0.10060,0.021920,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500e,L6FFE4230,0,0.010,GCRXV00.05PR,Car,110,,AA-100,A,Automatic,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,9.59,145.0,1,Not eqipped,GCRX10039073,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,147.8,MPG,,,,,,,,24.910,0.23650,0.018160,4.740,0.09730,0.018220,,,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500e,L6FFE4230,0,0.010,GCRXV00.05PR,Car,110,,AA-100,A,Automatic,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,9.59,145.0,1,Not eqipped,GCRX10039074,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,172.9,MPG,,,,,,,,24.910,0.23650,0.018160,4.740,0.09730,0.018220,,,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500L,L4BFF9428,0,1.400,FCRXJ01.45P0,Both,160,4,AA-150,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.47,34.4,1,Not eqipped,FCRX10043533,MFR,Yes,FCRX10031371,12.9,3500,34.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,316.0000000,,,,,28.1,MPG,,,,,-2.550000,-1.540000,-1.110000,31.040,0.26350,0.020760,10.321,0.17210,0.021540,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500L,L4BFF9428,0,1.400,FCRXJ01.45P0,Both,160,4,AA-150,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.47,34.4,1,Not eqipped,FCRX10043534,MFR,Yes,FCRX10031372,12.9,3500,34.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,209.0000000,,,,,42.5,MPG,,,,,-4.870000,-4.060000,-0.450000,31.040,0.26350,0.020760,10.321,0.17210,0.021540,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X,L5FBB0722,0,1.400,GCRXJ01.45P0,Both,160,4,AM-800,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,2.13,28.2,1,Not eqipped,GCRX10036114,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0418390,1.1680110,276.1264700,0.0135130,,0.0116900,0.0022320,32.0,MPG,29.8000000,30.9000000,36.3000000,,-2.300000,-1.600000,-1.500000,21.150,0.51580,0.019040,8.546,0.11340,0.021800,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X,L5FBB0722,0,1.400,GCRXJ01.45P0,Both,160,4,AM-800,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,2.13,28.2,1,Not eqipped,GCRX10036115,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0514270,0.6547390,183.5340000,0.0048850,,0.0102460,,48.0,MPG,,,,,-2.900000,-2.800000,-0.300000,21.150,0.51580,0.019040,8.546,0.11340,0.021800,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X,L5FBB0722,0,1.400,GCRXJ01.45P0,Both,160,4,AM-800,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,2.13,28.2,1,Not eqipped,GCRX10036116,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0466450,1.4261790,277.1768800,0.0130230,,0.0143060,0.0026400,31.8,MPG,30.0000000,30.6000000,36.1000000,,-0.800000,-0.800000,-1.000000,21.150,0.51580,0.019040,8.546,0.11340,0.021800,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X,L5FBB0722,0,1.400,GCRXJ01.45P0,Both,160,4,AM-800,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,2.13,28.2,1,Not eqipped,GCRX10036117,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0555120,0.7893010,185.1960000,0.0047060,,0.0108760,,47.7,MPG,,,,,-1.000000,-1.300000,-0.400000,21.150,0.51580,0.019040,8.546,0.11340,0.021800,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X AWD,L5BUU4691,2,2.400,GCRXJ02.45P4,Both,180,4,AA-150,A,Automatic,9,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,1.79,22.8,1,Not eqipped,GCRX10036400,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0204510,0.9989520,329.2636600,0.0049180,,0.0047240,0.0006020,26.9,MPG,26.6000000,25.4000000,30.3000000,,-2.200000,-1.600000,-1.700000,32.580,0.30030,0.023480,9.020,0.08520,0.023850,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X AWD,L5BUU4691,2,2.400,GCRXJ02.45P4,Both,180,4,AA-150,A,Automatic,9,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,1.79,22.8,1,Not eqipped,GCRX10036401,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0044680,0.3423490,215.3720000,0.0016170,,0.0022960,,41.2,MPG,,,,,7.220000,5.490000,-0.500000,32.580,0.30030,0.023480,9.020,0.08520,0.023850,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X AWD,L5BUU4691,2,2.400,GCRXJ02.45P4,Both,180,4,AA-150,A,Automatic,9,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,1.79,22.8,1,Not eqipped,GCRX10036402,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0233410,1.0286420,322.1631000,0.0049290,,0.0063610,0.0006730,27.4,MPG,26.9000000,26.1000000,30.8000000,,-3.800000,-2.600000,-2.300000,32.580,0.30030,0.023480,9.020,0.08520,0.023850,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Fiat,500X AWD,L5BUU4691,2,2.400,GCRXJ02.45P4,Both,180,4,AA-150,A,Automatic,9,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,1.79,22.8,1,Not eqipped,GCRX10036403,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0049660,0.3060730,208.9880000,0.0016820,,0.0024100,,42.4,MPG,,,,,2.780000,1.850000,-0.800000,32.580,0.30030,0.023480,9.020,0.08520,0.023850,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Jeep,Cherokee,L4KLT9422,3,2.400,ECRXT02.45P3,Truck,184,4,AA-500,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,1.79,21.9,1,Not eqipped,ECRX10027667,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0408290,0.7393620,339.4883900,0.0133370,,0.0067350,,26.2,MPG,25.7000000,25.2000000,28.5000000,,,,,38.480,0.03290,0.030140,10.940,0.09240,0.027460,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Jeep,Cherokee,L4KLT9422,3,2.400,ECRXT02.45P3,Truck,184,4,AA-500,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,1.79,21.9,1,Not eqipped,ECRX10027668,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0031920,0.2748920,233.2780000,0.0027790,,,,38.2,MPG,,,,,,,,38.480,0.03290,0.030140,10.940,0.09240,0.027460,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Jeep,Cherokee,L4KLT9422,3,2.400,ECRXT02.45P3,Truck,184,4,AA-500,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,1.79,21.9,1,Not eqipped,ECRX10027669,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0395450,1.0014180,339.1798300,0.0145310,,0.0057960,,26.2,MPG,25.8000000,25.1000000,28.4000000,,,,,38.480,0.03290,0.030140,10.940,0.09240,0.027460,TWC,Three-way catalyst,N,,,N,No averaging
2017,FCA US LLC,CRX,Jeep,Cherokee,L4KLT9422,3,2.400,ECRXT02.45P3,Truck,184,4,AA-500,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,1.79,21.9,1,Not eqipped,ECRX10027670,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0030130,0.2873550,234.1080000,0.0023680,,,,38.0,MPG,,,,,,,,38.480,0.03290,0.030140,10.940,0.09240,0.027460,TWC,Three-way catalyst,N,,,N,No averaging
